id,wnvpresent
1,0.04812329375132157
2,0.0061034817818565925
3,0.09253732035401752
4,0.006093791124082311
5,0.006093791124082311
6,0.006093791124082311
7,0.006093791124082311
8,0.006093791124082311
9,0.03811657344111681
10,0.0061034817818565925
11,0.09253732035401752
12,0.006093791124082311
13,0.006093791124082311
14,0.006093791124082311
15,0.006093791124082311
16,0.006093791124082311
17,0.04812329375132157
18,0.007980837040506814
19,0.09253732035401752
20,0.006093791124082311
21,0.006093791124082311
22,0.006093791124082311
23,0.006093791124082311
24,0.006093791124082311
25,0.03395296269152929
26,0.0020505154318103958
27,0.057704366334786615
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.032730655586869245
34,0.0020505154318103958
35,0.05892667343944665
36,0.000715291593088495
37,0.000715291593088495
38,0.000715291593088495
39,0.000715291593088495
40,0.000715291593088495
41,0.032730655586869245
42,0.0020505154318103958
43,0.05892667343944665
44,0.000715291593088495
45,0.000715291593088495
46,0.000715291593088495
47,0.000715291593088495
48,0.000715291593088495
49,0.032730655586869245
50,0.0020505154318103958
51,0.05892667343944665
52,0.000715291593088495
53,0.000715291593088495
54,0.000715291593088495
55,0.000715291593088495
56,0.000715291593088495
57,0.03395296269152929
58,0.0020505154318103958
59,0.056814716302279446
60,0.0
61,0.0
62,0.0
63,0.0
64,0.0
65,0.032730655586869245
66,0.0020505154318103958
67,0.05892667343944665
68,0.000715291593088495
69,0.000715291593088495
70,0.000715291593088495
71,0.000715291593088495
72,0.000715291593088495
73,0.04540804442319847
74,0.005731345363310322
75,0.057704366334786615
76,0.000715291593088495
77,0.000715291593088495
78,0.000715291593088495
79,0.000715291593088495
80,0.000715291593088495
81,0.032730655586869245
82,0.0020505154318103958
83,0.05892667343944665
84,0.000715291593088495
85,0.000715291593088495
86,0.000715291593088495
87,0.000715291593088495
88,0.000715291593088495
89,0.032730655586869245
90,0.002421572945725053
91,0.05959651392229844
92,0.000715291593088495
93,0.000715291593088495
94,0.000715291593088495
95,0.000715291593088495
96,0.000715291593088495
97,0.032730655586869245
98,0.00991696865721387
99,0.057704366334786615
100,0.000715291593088495
101,0.000715291593088495
102,0.000715291593088495
103,0.000715291593088495
104,0.000715291593088495
105,0.05855684923692087
106,0.005731345363310322
107,0.07737841355985424
108,0.000715291593088495
109,0.000715291593088495
110,0.000715291593088495
111,0.000715291593088495
112,0.000715291593088495
113,0.04812329375132157
114,0.007980837040506814
115,0.09253732035401752
116,0.004837904153909626
117,0.004837904153909626
118,0.004837904153909626
119,0.004837904153909626
120,0.004837904153909626
121,0.029144834851722663
122,0.006888419585720022
123,0.09069221225593721
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.03414980786316438
130,0.006888419585720022
131,0.09030053928694466
132,0.0
133,0.0
134,0.0
135,0.0
136,0.0
137,0.04540804442319847
138,0.00991696865721387
139,0.057704366334786615
140,0.000715291593088495
141,0.000715291593088495
142,0.000715291593088495
143,0.000715291593088495
144,0.000715291593088495
145,0.04812329375132157
146,0.007980837040506814
147,0.09253732035401752
148,0.004837904153909626
149,0.004837904153909626
150,0.004837904153909626
151,0.004837904153909626
152,0.004837904153909626
153,0.03834998908061608
154,0.008307571862015153
155,0.10885285666955384
156,0.004837904153909626
157,0.004837904153909626
158,0.004837904153909626
159,0.004837904153909626
160,0.004837904153909626
161,0.04812329375132157
162,0.0061034817818565925
163,0.09253732035401752
164,0.006093791124082311
165,0.006093791124082311
166,0.006093791124082311
167,0.006093791124082311
168,0.006093791124082311
169,0.029144834851722663
170,0.006888419585720022
171,0.08714736135509497
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.03834998908061608
178,0.008307571862015153
179,0.09253732035401752
180,0.004837904153909626
181,0.004837904153909626
182,0.004837904153909626
183,0.004837904153909626
184,0.004837904153909626
185,0.029144834851722663
186,0.006888419585720022
187,0.08044237235502401
188,0.00018674136321195146
189,0.00018674136321195146
190,0.00018674136321195146
191,0.00018674136321195146
192,0.00018674136321195146
193,0.032730655586869245
194,0.0020505154318103958
195,0.06467946436476285
196,0.0
197,0.0
198,0.0
199,0.0
200,0.0
201,0.019601775154404737
202,0.0022372567950223474
203,0.06526401338136761
204,0.0
205,0.0
206,0.0
207,0.0
208,0.0
209,0.05855684923692087
210,0.004294796830170344
211,0.09293330430366242
212,0.000715291593088495
213,0.000715291593088495
214,0.000715291593088495
215,0.000715291593088495
216,0.000715291593088495
217,0.03395296269152929
218,0.0020505154318103958
219,0.057704366334786615
220,0.0
221,0.0
222,0.0
223,0.0
224,0.0
225,0.032730655586869245
226,0.0020505154318103958
227,0.057704366334786615
228,0.000715291593088495
229,0.000715291593088495
230,0.000715291593088495
231,0.000715291593088495
232,0.000715291593088495
233,0.032730655586869245
234,0.005731345363310322
235,0.057704366334786615
236,0.000715291593088495
237,0.000715291593088495
238,0.000715291593088495
239,0.000715291593088495
240,0.000715291593088495
241,0.03834998908061608
242,0.008307571862015153
243,0.09253732035401752
244,0.004837904153909626
245,0.004837904153909626
246,0.004837904153909626
247,0.004837904153909626
248,0.004837904153909626
249,0.1285467284206257
250,0.058946777144915925
251,0.18793610812678596
252,0.03691460358193755
253,0.03691460358193755
254,0.03691460358193755
255,0.03691460358193755
256,0.03691460358193755
257,0.05855684923692087
258,0.004294796830170344
259,0.09331681341200375
260,0.000715291593088495
261,0.000715291593088495
262,0.000715291593088495
263,0.000715291593088495
264,0.000715291593088495
265,0.029144834851722663
266,0.006888419585720022
267,0.08044237235502401
268,0.0
269,0.0
270,0.0
271,0.0
272,0.0
273,0.03395296269152929
274,0.0020505154318103958
275,0.06615221841483648
276,0.0
277,0.0
278,0.0
279,0.0
280,0.0
281,0.02564454977525245
282,0.0022372567950223474
283,0.0667495305104064
284,0.0
285,0.0
286,0.0
287,0.0
288,0.0
289,0.028818100030214327
290,0.006888419585720022
291,0.08044237235502401
292,0.00018674136321195146
293,0.00018674136321195146
294,0.00018674136321195146
295,0.00018674136321195146
296,0.00018674136321195146
297,0.0225954891335395
298,0.006888419585720022
299,0.09464150655415819
300,0.00018674136321195146
301,0.00018674136321195146
302,0.00018674136321195146
303,0.00018674136321195146
304,0.00018674136321195146
305,0.03395296269152929
306,0.0020505154318103958
307,0.06615221841483648
308,0.0
309,0.0
310,0.0
311,0.0
312,0.0
313,0.03414980786316438
314,0.006888419585720022
315,0.08921945820586358
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.032730655586869245
322,0.002421572945725053
323,0.05959651392229844
324,0.000715291593088495
325,0.000715291593088495
326,0.000715291593088495
327,0.000715291593088495
328,0.000715291593088495
329,0.044357715037786676
330,0.005731345363310322
331,0.057704366334786615
332,0.000715291593088495
333,0.000715291593088495
334,0.000715291593088495
335,0.000715291593088495
336,0.000715291593088495
337,0.03505478523872999
338,0.006888419585720022
339,0.08921945820586358
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.029144834851722663
346,0.006888419585720022
347,0.07294822715596076
348,0.0
349,0.0
350,0.0
351,0.0
352,0.0
353,0.027063702051547584
354,0.006888419585720022
355,0.08921945820586358
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.1359585634475235
362,0.058946777144915925
363,0.18793610812678596
364,0.03691460358193755
365,0.03691460358193755
366,0.03691460358193755
367,0.03691460358193755
368,0.03691460358193755
369,0.03834998908061608
370,0.008307571862015153
371,0.09253732035401752
372,0.004837904153909626
373,0.004837904153909626
374,0.004837904153909626
375,0.004837904153909626
376,0.004837904153909626
377,0.03847371629825967
378,0.0061034817818565925
379,0.10138524662129864
380,0.006093791124082311
381,0.006093791124082311
382,0.006093791124082311
383,0.006093791124082311
384,0.006093791124082311
385,0.028818100030214327
386,0.006888419585720022
387,0.09464150655415819
388,0.00018674136321195146
389,0.00018674136321195146
390,0.00018674136321195146
391,0.00018674136321195146
392,0.00018674136321195146
393,0.03395296269152929
394,0.0020505154318103958
395,0.057867631640909065
396,0.0
397,0.0
398,0.0
399,0.0
400,0.0
401,0.0225954891335395
402,0.006888419585720022
403,0.09464150655415819
404,0.00018674136321195146
405,0.00018674136321195146
406,0.00018674136321195146
407,0.00018674136321195146
408,0.00018674136321195146
409,0.03395296269152929
410,0.0020505154318103958
411,0.057704366334786615
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,0.032730655586869245
418,0.0020505154318103958
419,0.05892667343944665
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.03395296269152929
426,0.0020505154318103958
427,0.06615221841483648
428,0.0
429,0.0
430,0.0
431,0.0
432,0.0
433,0.032730655586869245
434,0.0020505154318103958
435,0.057704366334786615
436,0.0
437,0.0
438,0.0
439,0.0
440,0.0
441,0.04540804442319847
442,0.00991696865721387
443,0.057704366334786615
444,0.000715291593088495
445,0.000715291593088495
446,0.000715291593088495
447,0.000715291593088495
448,0.000715291593088495
449,0.03395296269152929
450,0.0020505154318103958
451,0.06615221841483648
452,0.0
453,0.0
454,0.0
455,0.0
456,0.0
457,0.032730655586869245
458,0.002421572945725053
459,0.05959651392229844
460,0.000715291593088495
461,0.000715291593088495
462,0.000715291593088495
463,0.000715291593088495
464,0.000715291593088495
465,0.03395296269152929
466,0.0020505154318103958
467,0.06615221841483648
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,0.03834998908061608
474,0.008307571862015153
475,0.09253732035401752
476,0.004837904153909626
477,0.004837904153909626
478,0.004837904153909626
479,0.004837904153909626
480,0.004837904153909626
481,0.03834998908061608
482,0.008307571862015153
483,0.10673645455315173
484,0.004837904153909626
485,0.004837904153909626
486,0.004837904153909626
487,0.004837904153909626
488,0.004837904153909626
489,0.01943850984828229
490,0.0022372567950223474
491,0.06642279568889807
492,0.0
493,0.0
494,0.0
495,0.0
496,0.0
497,0.020857662124577424
498,0.006888419585720022
499,0.07803600027522996
500,0.0
501,0.0
502,0.0
503,0.0
504,0.0
505,0.044357715037786676
506,0.005731345363310322
507,0.057704366334786615
508,0.000715291593088495
509,0.000715291593088495
510,0.000715291593088495
511,0.000715291593088495
512,0.000715291593088495
513,0.04812329375132157
514,0.007980837040506814
515,0.09253732035401752
516,0.004837904153909626
517,0.004837904153909626
518,0.004837904153909626
519,0.004837904153909626
520,0.004837904153909626
521,0.03395296269152929
522,0.0020505154318103958
523,0.057704366334786615
524,0.0
525,0.0
526,0.0
527,0.0
528,0.0
529,0.028818100030214327
530,0.006888419585720022
531,0.09464150655415819
532,0.00018674136321195146
533,0.00018674136321195146
534,0.00018674136321195146
535,0.00018674136321195146
536,0.00018674136321195146
537,0.04812329375132157
538,0.007980837040506814
539,0.09253732035401752
