id,WnvPresent
1,0.005945492
2,0.0056861523
3,0.005052835
4,0.004252947
5,0.004252947
6,0.004252947
7,0.004252947
8,0.004252947
9,0.0056428798
10,0.0053966683
11,0.005537084
12,0.0037105125
13,0.0037105125
14,0.0037105125
15,0.0037105125
16,0.0037105125
17,0.006112515
18,0.005864735
19,0.006112515
20,0.0043870346
21,0.0043870346
22,0.0043870346
23,0.0043870346
24,0.0043870346
25,0.0048038196
26,0.004399194
27,0.0041599777
28,0.0034351596
29,0.0034351596
30,0.0034351596
31,0.0034351596
32,0.0034351596
33,0.0038433943
34,0.003701903
35,0.0033278451
36,0.0027476142
37,0.0027476142
38,0.0027476142
39,0.0027476142
40,0.0027476142
41,0.0038433943
42,0.003701903
43,0.0033278451
44,0.0027476142
45,0.0027476142
46,0.0027476142
47,0.0027476142
48,0.0027476142
49,0.0038433943
50,0.003701903
51,0.0033278451
52,0.0027476142
53,0.0027476142
54,0.0027476142
55,0.0027476142
56,0.0027476142
57,0.0048038196
58,0.004399194
59,0.0041599777
60,0.0034351596
61,0.0034351596
62,0.0034351596
63,0.0034351596
64,0.0034351596
65,0.004109654
66,0.0037632769
67,0.0035585163
68,0.0029381854
69,0.0029381854
70,0.0029381854
71,0.0029381854
72,0.0029381854
73,0.010754037
74,0.009624348
75,0.009320173
76,0.007156196
77,0.007156196
78,0.007156196
79,0.007156196
80,0.007156196
81,0.0038433943
82,0.003701903
83,0.0033278451
84,0.0027476142
85,0.0027476142
86,0.0027476142
87,0.0027476142
88,0.0027476142
89,0.006839187
90,0.008401211
91,0.005924174
92,0.00489348
93,0.00489348
94,0.00489348
95,0.00489348
96,0.00489348
97,0.00740626
98,0.009621054
99,0.0064158686
100,0.0053000846
101,0.0053000846
102,0.0053000846
103,0.0053000846
104,0.0053000846
105,0.004939616
106,0.004772712
107,0.004277652
108,0.0035324034
109,0.0035324034
110,0.0035324034
111,0.0035324034
112,0.0035324034
113,0.005728068
114,0.0054957857
115,0.005728068
116,0.0043870346
117,0.0043870346
118,0.0043870346
119,0.0043870346
120,0.0043870346
121,0.003490045
122,0.0029212644
123,0.003490045
124,0.0026660415
125,0.0026660415
126,0.0026660415
127,0.0026660415
128,0.0026660415
129,0.0051854807
130,0.0052327146
131,0.0044907164
132,0.003708486
133,0.003708486
134,0.003708486
135,0.003708486
136,0.003708486
137,0.0043873056
138,0.0057044895
139,0.0037990748
140,0.0031369408
141,0.0031369408
142,0.0031369408
143,0.0031369408
144,0.0031369408
145,0.006112515
146,0.005864735
147,0.006112515
148,0.0043870346
149,0.0043870346
150,0.0043870346
151,0.0043870346
152,0.0043870346
153,0.005748303
154,0.0055152047
155,0.0049785078
156,0.0041116606
157,0.0041116606
158,0.0041116606
159,0.0041116606
160,0.0041116606
161,0.0041551054
162,0.0036442413
163,0.0041551054
164,0.002907939
165,0.002907939
166,0.002907939
167,0.002907939
168,0.002907939
169,0.0047291056
170,0.0043168394
171,0.004095236
172,0.0033816595
173,0.0033816595
174,0.0033816595
175,0.0033816595
176,0.0033816595
177,0.006200631
178,0.0059302286
179,0.006084442
180,0.0044503883
181,0.0044503883
182,0.0044503883
183,0.0044503883
184,0.0044503883
185,0.003534351
186,0.0032259016
187,0.003534351
188,0.0028988682
189,0.0028988682
190,0.0028988682
191,0.0028988682
192,0.0028988682
193,0.0056365076
194,0.005669588
195,0.00507448
196,0.0040315664
197,0.0040315664
198,0.0040315664
199,0.0040315664
200,0.0040315664
201,0.0047291056
202,0.004540533
203,0.004095236
204,0.0033816595
205,0.0033816595
206,0.0033816595
207,0.0033816595
208,0.0033816595
209,0.0052730436
210,0.006875525
211,0.0045666015
212,0.0037712029
213,0.0037712029
214,0.0037712029
215,0.0037712029
216,0.0037712029
217,0.0046472447
218,0.0044619213
219,0.004024303
220,0.003323045
221,0.003323045
222,0.003323045
223,0.003323045
224,0.003323045
225,0.004109654
226,0.003958399
227,0.0035585163
228,0.0029381854
229,0.0029381854
230,0.0029381854
231,0.0029381854
232,0.0029381854
233,0.0060571404
234,0.0049459953
235,0.005246205
236,0.0040242877
237,0.0040242877
238,0.0040242877
239,0.0040242877
240,0.0040242877
241,0.0059134676
242,0.005655517
243,0.0058026286
244,0.004241708
245,0.004241708
246,0.004241708
247,0.004241708
248,0.004241708
249,0.005748303
250,0.0055152047
251,0.0049785078
252,0.0041116606
253,0.0041116606
254,0.0041116606
255,0.0041116606
256,0.0041116606
257,0.004939616
258,0.004772712
259,0.004277652
260,0.0035324034
261,0.0035324034
262,0.0035324034
263,0.0035324034
264,0.0035324034
265,0.0047166143
266,0.0043054326
267,0.0047166143
268,0.0033727153
269,0.0033727153
270,0.0033727153
271,0.0033727153
272,0.0033727153
273,0.0048038196
274,0.004399194
275,0.0041599777
276,0.0034351596
277,0.0034351596
278,0.0034351596
279,0.0034351596
280,0.0034351596
281,0.0039757616
282,0.003640628
283,0.0039757616
284,0.0033227657
285,0.0033227657
286,0.0033227657
287,0.0033227657
288,0.0033227657
289,0.0048241075
290,0.004025821
291,0.0048241075
292,0.0028988682
293,0.0028988682
294,0.0028988682
295,0.0028988682
296,0.0028988682
297,0.0051854807
298,0.004975091
299,0.0044907164
300,0.003708486
301,0.003708486
302,0.003708486
303,0.003708486
304,0.003708486
305,0.0051796488
306,0.0049732006
307,0.004662962
308,0.0037043092
309,0.0037043092
310,0.0037043092
311,0.0037043092
312,0.0037043092
313,0.0049613197
314,0.004759982
315,0.0042964597
316,0.003547946
317,0.003547946
318,0.003547946
319,0.003547946
320,0.003547946
321,0.009859208
322,0.008341393
323,0.007941247
324,0.006558754
325,0.006558754
326,0.006558754
327,0.006558754
328,0.006558754
329,0.0046910685
330,0.0060988916
331,0.0040622763
332,0.0033544241
333,0.0033544241
334,0.0033544241
335,0.0033544241
336,0.0033544241
337,0.005499947
338,0.0050369836
339,0.0047632516
340,0.0039337366
341,0.0039337366
342,0.0039337366
343,0.0039337366
344,0.0039337366
345,0.0041011735
346,0.0037434425
347,0.0041011735
348,0.0033142555
349,0.0033142555
350,0.0033142555
351,0.0033142555
352,0.0033142555
353,0.005499947
354,0.0052768667
355,0.0047632516
356,0.0039337366
357,0.0039337366
358,0.0039337366
359,0.0039337366
360,0.0039337366
361,0.0050735124
362,0.004867644
363,0.0050735124
364,0.004100794
365,0.004100794
366,0.004100794
367,0.004100794
368,0.004100794
369,0.006751404
370,0.0064778947
371,0.006751404
372,0.0043870346
373,0.0043870346
374,0.0043870346
375,0.0043870346
376,0.0043870346
377,0.0042978777
378,0.003757416
379,0.0042171916
380,0.0030079873
381,0.0030079873
382,0.0030079873
383,0.0030079873
384,0.0030079873
385,0.004106225
386,0.0039394503
387,0.004106225
388,0.0034318748
389,0.0034318748
390,0.0034318748
391,0.0034318748
392,0.0034318748
393,0.0046472447
394,0.0044619213
395,0.004024303
396,0.003323045
397,0.003323045
398,0.003323045
399,0.003323045
400,0.003323045
401,0.0051854807
402,0.004975091
403,0.0044907164
404,0.003708486
405,0.003708486
406,0.003708486
407,0.003708486
408,0.003708486
409,0.0049613197
410,0.00477887
411,0.0042964597
412,0.003547946
413,0.003547946
414,0.003547946
415,0.003547946
416,0.003547946
417,0.0048038196
418,0.0046271347
419,0.0041599777
420,0.0034351596
421,0.0034351596
422,0.0034351596
423,0.0034351596
424,0.0034351596
425,0.0046472447
426,0.0044619213
427,0.004024303
428,0.003323045
429,0.003323045
430,0.003323045
431,0.003323045
432,0.003323045
433,0.0046472447
434,0.0044619213
435,0.004024303
436,0.003323045
437,0.003323045
438,0.003323045
439,0.003323045
440,0.003323045
441,0.0043873056
442,0.0057044895
443,0.0037990748
444,0.0031369408
445,0.0031369408
446,0.0031369408
447,0.0031369408
448,0.0031369408
449,0.0046472447
450,0.0044619213
451,0.004024303
452,0.003323045
453,0.003323045
454,0.003323045
455,0.003323045
456,0.003323045
457,0.0072957436
458,0.008961102
459,0.006320037
460,0.0052208314
461,0.0052208314
462,0.0052208314
463,0.0052208314
464,0.0052208314
465,0.004630481
466,0.004240393
467,0.004630481
468,0.003798663
469,0.003798663
470,0.003798663
471,0.003798663
472,0.003798663
473,0.005945492
474,0.0056861523
475,0.005052835
476,0.004252947
477,0.004252947
478,0.004252947
479,0.004252947
480,0.004252947
481,0.006591841
482,0.006324755
483,0.006591841
484,0.0043870346
485,0.0043870346
486,0.0043870346
487,0.0043870346
488,0.0043870346
489,0.003490045
490,0.0029212644
491,0.003490045
492,0.0026660415
493,0.0026660415
494,0.0026660415
495,0.0026660415
496,0.0026660415
497,0.0054871226
498,0.0052684834
499,0.004662962
500,0.003924549
501,0.003924549
502,0.003924549
503,0.003924549
504,0.003924549
505,0.007579163
506,0.0067807026
507,0.0065658037
508,0.0050380896
509,0.0050380896
510,0.0050380896
511,0.0050380896
512,0.0050380896
513,0.005945492
514,0.0056861523
515,0.005052835
516,0.004252947
517,0.004252947
518,0.004252947
519,0.004252947
520,0.004252947
521,0.0048038196
522,0.0046271347
523,0.0041599777
524,0.0034351596
525,0.0034351596
526,0.0034351596
527,0.0034351596
528,0.0034351596
529,0.005748303
530,0.0055152047
531,0.0049785078
532,0.0041116606
533,0.0041116606
534,0.0041116606
535,0.0041116606
536,0.0041116606
537,0.0038732563
538,0.0037039695
539,0.0038005111
540,0.003396575
541,0.003396575
542,0.003396575
543,0.003396575
544,0.003396575
545,0.0049613197
546,0.00477887
547,0.0042964597
548,0.003547946
549,0.003547946
550,0.003547946
551,0.003547946
552,0.003547946
553,0.009318782
554,0.008338593
555,0.008074723
556,0.0061981077
557,0.0061981077
558,0.0061981077
559,0.0061981077
560,0.0061981077
561,0.005658017
562,0.005411148
563,0.0055519384
564,0.004058179
565,0.004058179
566,0.004058179
567,0.004058179
568,0.004058179
569,0.0048038196
570,0.0046271347
571,0.0041599777
572,0.0034351596
573,0.0034351596
574,0.0034351596
575,0.0034351596
576,0.0034351596
577,0.006012922
578,0.0057734544
579,0.0054135663
580,0.0043012644
581,0.0043012644
582,0.0043012644
583,0.0043012644
584,0.0043012644
585,0.0050992956
586,0.0048960345
587,0.0043331333
588,0.0036467598
589,0.0036467598
590,0.0036467598
591,0.0036467598
592,0.0036467598
593,0.0048038196
594,0.0046271347
595,0.0041599777
596,0.0034351596
597,0.0034351596
598,0.0034351596
599,0.0034351596
600,0.0034351596
601,0.0048038196
602,0.0046271347
603,0.0041599777
604,0.0034351596
605,0.0034351596
606,0.0034351596
607,0.0034351596
608,0.0034351596
609,0.0049613197
610,0.00477887
611,0.0042964597
612,0.003547946
613,0.003547946
614,0.003547946
615,0.003547946
616,0.003547946
617,0.006149389
618,0.0061854613
619,0.005536506
620,0.004399056
621,0.004399056
622,0.004399056
623,0.004399056
624,0.004399056
625,0.0054829004
626,0.0052813715
627,0.0047484776
628,0.003921525
629,0.003921525
630,0.003921525
631,0.003921525
632,0.003921525
633,0.006149389
634,0.0061854613
635,0.00494951
636,0.004399056
637,0.004399056
638,0.004399056
639,0.004399056
640,0.004399056
641,0.0054829004
642,0.0052813715
643,0.0047484776
644,0.003921525
645,0.003921525
646,0.003921525
647,0.003921525
648,0.003921525
649,0.0051091244
650,0.0051556667
651,0.004424545
652,0.003653799
653,0.003653799
654,0.003653799
655,0.003653799
656,0.003653799
657,0.0051091244
658,0.0051556667
659,0.004424545
660,0.003653799
661,0.003653799
662,0.003653799
663,0.003653799
664,0.003653799
665,0.0046910685
666,0.0045185117
667,0.0040622763
668,0.0033544241
669,0.0033544241
670,0.0033544241
671,0.0033544241
672,0.0033544241
673,0.0046472447
674,0.0044619213
675,0.004024303
676,0.003323045
677,0.003323045
678,0.003323045
679,0.003323045
680,0.003323045
681,0.0039525023
682,0.003717586
683,0.0034223674
684,0.002759266
685,0.002759266
686,0.002759266
687,0.002759266
688,0.002759266
689,0.0046910685
690,0.0045185117
691,0.0040622763
692,0.0033544241
693,0.0033544241
694,0.0033544241
695,0.0033544241
696,0.0033544241
697,0.004511784
698,0.0042437688
699,0.003906929
700,0.003150238
701,0.003150238
702,0.003150238
703,0.003150238
704,0.003150238
705,0.0041745715
706,0.0033185978
707,0.0036147593
708,0.0024708232
709,0.0024708232
710,0.0024708232
711,0.0024708232
712,0.0024708232
713,0.0048144544
714,0.0046224943
715,0.004169193
716,0.0034427748
717,0.0034427748
718,0.0034427748
719,0.0034427748
720,0.0034427748
721,0.0040328032
722,0.003871888
723,0.0034919358
724,0.0028831777
725,0.0028831777
726,0.0028831777
727,0.0028831777
728,0.0028831777
729,0.004109654
730,0.003958399
731,0.0035585163
732,0.0029381854
733,0.0029381854
734,0.0029381854
735,0.0029381854
736,0.0029381854
737,0.0049301307
738,0.0046224943
739,0.0042694323
740,0.0034427748
741,0.0034427748
742,0.0034427748
743,0.0034427748
744,0.0034427748
745,0.0049613197
746,0.005006523
747,0.0042964597
748,0.003547946
749,0.003547946
750,0.003547946
751,0.003547946
752,0.003547946
753,0.006426882
754,0.0064645708
755,0.005786503
756,0.00459793
757,0.00459793
758,0.00459793
759,0.00459793
760,0.00459793
761,0.0048134495
762,0.004621529
763,0.0043331333
764,0.0034420548
765,0.0034420548
766,0.0034420548
767,0.0034420548
768,0.0034420548
769,0.007963332
770,0.006524929
771,0.0068989648
772,0.005294145
773,0.005294145
774,0.005294145
775,0.005294145
776,0.005294145
777,0.005422516
778,0.006904561
779,0.004696143
780,0.0037871788
781,0.0037871788
782,0.0037871788
783,0.0037871788
784,0.0037871788
785,0.0053870506
786,0.0043083564
787,0.004665406
788,0.0034942098
789,0.0034942098
790,0.0034942098
791,0.0034942098
792,0.0034942098
793,0.0059020706
794,0.0063747996
795,0.005111789
796,0.0034957607
797,0.0034957607
798,0.0034957607
799,0.0034957607
800,0.0034957607
801,0.006433626
802,0.006948633
803,0.005572569
804,0.0038114297
805,0.0038114297
806,0.0038114297
807,0.0038114297
808,0.0038114297
809,0.006644763
810,0.0052991547
811,0.0057556117
812,0.0043119215
813,0.0043119215
814,0.0043119215
815,0.0043119215
816,0.0043119215
817,0.011342827
818,0.009914938
819,0.0098312395
820,0.0073728263
821,0.0073728263
822,0.0073728263
823,0.0073728263
824,0.0073728263
825,0.005422516
826,0.006904561
827,0.004696143
828,0.0037871788
829,0.0037871788
830,0.0037871788
831,0.0037871788
832,0.0037871788
833,0.0046091387
834,0.0054357783
835,0.003991285
836,0.0029888107
837,0.0029888107
838,0.0029888107
839,0.0029888107
840,0.0029888107
841,0.006959388
842,0.00668248
843,0.0060283914
844,0.0049796556
845,0.0049796556
846,0.0049796556
847,0.0049796556
848,0.0049796556
849,0.0048144544
850,0.0046224943
851,0.004169193
852,0.0034427748
853,0.0034427748
854,0.0034427748
855,0.0034427748
856,0.0034427748
857,0.004961068
858,0.004062738
859,0.0042962413
860,0.0032948519
861,0.0032948519
862,0.0032948519
863,0.0032948519
864,0.0032948519
865,0.003822996
866,0.0041171196
867,0.0033101737
868,0.0022624086
869,0.0022624086
870,0.0022624086
871,0.0022624086
872,0.0022624086
873,0.0064781588
874,0.007637431
875,0.005611175
876,0.0042035608
877,0.0042035608
878,0.0042035608
879,0.0042035608
880,0.0042035608
881,0.0056377854
882,0.00544742
883,0.0048827175
884,0.0040324815
885,0.0040324815
886,0.0040324815
887,0.0040324815
888,0.0040324815
889,0.013483565
890,0.011825712
891,0.011690067
892,0.008770951
893,0.008770951
894,0.008770951
895,0.008770951
896,0.008770951
897,0.0047834828
898,0.0043805623
899,0.0047834828
900,0.0034318748
901,0.0034318748
902,0.0034318748
903,0.0034318748
904,0.0034318748
905,0.0060093063
906,0.006044562
907,0.0048366273
908,0.0042986735
909,0.0042986735
910,0.0042986735
911,0.0042986735
912,0.0042986735
913,0.0048038196
914,0.0046414826
915,0.0041599777
916,0.0034351596
917,0.0034351596
918,0.0034351596
919,0.0034351596
920,0.0034351596
921,0.0047542118
922,0.0037899918
923,0.0041169906
924,0.0030830414
925,0.0030830414
926,0.0030830414
927,0.0030830414
928,0.0030830414
929,0.005728068
930,0.0054957857
931,0.005728068
932,0.0043870346
933,0.0043870346
934,0.0043870346
935,0.0043870346
936,0.0043870346
937,0.0067512984
938,0.0076845237
939,0.0066248598
940,0.005193542
941,0.005193542
942,0.005193542
943,0.005193542
944,0.005193542
945,0.0061326143
946,0.006651602
947,0.0061326143
948,0.0047014505
