id,WnvPresent
27728,0.6
27729,0.6
27730,0.9
27731,0.7
27732,0.8
27733,0.7
27734,0.7
27735,0.7
27736,0.7
27737,0.7
27738,0.9
27739,0.7
27740,0.8
27741,0.7
27742,0.7
27743,0.7
27744,0.7
27745,0.7
27746,0.9
27747,0.7
27748,0.8
27749,0.7
27750,0.7
27751,0.7
27752,0.7
27753,0.7
27754,0.6
27755,0.5
27756,0.6
27757,0.5
27758,0.5
27759,0.5
27760,0.5
27761,0.5
27762,0.6
27763,0.5
27764,0.6
27765,0.5
27766,0.5
27767,0.5
27768,0.5
27769,0.5
27770,0.8
27771,0.6
27772,0.7
27773,0.6
27774,0.6
27775,0.6
27776,0.6
27777,0.6
27778,0.9
27779,0.7
27780,0.8
27781,0.7
27782,0.7
27783,0.7
27784,0.7
27785,0.7
27786,0.7
27787,0.5
27788,0.6
27789,0.5
27790,0.5
27791,0.5
27792,0.5
27793,0.5
27794,0.7333333333333333
27795,0.7333333333333333
27796,0.7333333333333333
27797,0.7333333333333333
27798,0.7333333333333333
27799,0.5333333333333333
27800,0.6333333333333333
27801,0.6333333333333333
27802,0.6333333333333333
27803,0.5333333333333333
27804,0.5333333333333333
27805,0.5333333333333333
27806,0.5333333333333333
27807,0.5333333333333333
27808,0.7333333333333333
27809,0.5333333333333333
27810,0.6333333333333333
27811,0.5333333333333333
27812,0.5333333333333333
27813,0.5333333333333333
27814,0.5333333333333333
27815,0.5333333333333333
27816,0.9
27817,0.7
27818,0.8
27819,0.7
27820,0.7
27821,0.7
27822,0.7
27823,0.7
27824,0.9
27825,0.7
27826,0.8
27827,0.7
27828,0.7
27829,0.7
27830,0.7
27831,0.7
27832,0.8
27833,0.6
27834,0.7
27835,0.6
27836,0.6
27837,0.6
27838,0.6
27839,0.6
27840,0.85
27841,0.65
27842,0.75
27843,0.65
27844,0.65
27845,0.65
27846,0.65
27847,0.65
27848,0.8
27849,0.6
27850,0.7
27851,0.6
27852,0.6
27853,0.6
27854,0.6
27855,0.6
27856,0.9
27857,0.7
27858,0.8
27859,0.7
27860,0.7
27861,0.7
27862,0.7
27863,0.7
27864,0.7
27865,0.6
27866,0.7
27867,0.6
27868,0.6
27869,0.6
27870,0.6
27871,0.6
27872,0.7
27873,0.6
27874,0.7
27875,0.6
27876,0.6
27877,0.6
27878,0.6
27879,0.6
27880,0.7
27881,0.6
27882,0.7
27883,0.6
27884,0.6
27885,0.6
27886,0.6
27887,0.6
27888,0.6
27889,0.5
27890,0.6
27891,0.5
27892,0.5
27893,0.5
27894,0.5
27895,0.5
27896,0.7333333333333333
27897,0.5333333333333333
27898,0.6333333333333333
27899,0.5333333333333333
27900,0.5333333333333333
27901,0.5333333333333333
27902,0.5333333333333333
27903,0.5333333333333333
27904,0.6
27905,0.5
27906,0.6
27907,0.5
27908,0.5
27909,0.5
27910,0.5
27911,0.5
27912,0.9
27913,0.7
27914,0.8
27915,0.7
27916,0.7
27917,0.7
27918,0.7
27919,0.7
27920,0.9
27921,0.7
27922,0.8
27923,0.7
27924,0.7
27925,0.7
27926,0.7
27927,0.7
27928,0.9
27929,0.7
27930,0.8
27931,0.7
27932,0.7
27933,0.7
27934,0.7
27935,0.7
27936,0.9
27937,0.7
27938,0.8
27939,0.7
27940,0.7
27941,0.7
27942,0.7
27943,0.7
27944,0.7
27945,0.6
27946,0.7
27947,0.6
27948,0.6
27949,0.6
27950,0.6
27951,0.6
27952,0.8
27953,0.7
27954,0.8
27955,0.7
27956,0.7
27957,0.7
27958,0.7
27959,0.7
27960,0.6
27961,0.5
27962,0.6
27963,0.5
27964,0.5
27965,0.5
27966,0.5
27967,0.5
27968,0.8
27969,0.6
27970,0.7
27971,0.6
27972,0.6
27973,0.6
27974,0.6
27975,0.6
27976,0.8
27977,0.6
27978,0.7
27979,0.6
27980,0.6
27981,0.6
27982,0.6
27983,0.6
27984,0.6
27985,0.5
27986,0.6
27987,0.5
27988,0.5
27989,0.5
27990,0.5
27991,0.5
27992,0.8
27993,0.6
27994,0.7
27995,0.6
27996,0.6
27997,0.6
27998,0.6
27999,0.6
28000,0.7
28001,0.5
28002,0.6
28003,0.5
28004,0.5
28005,0.5
28006,0.5
28007,0.5
28008,0.8
28009,0.6
28010,0.7
28011,0.6
28012,0.6
28013,0.6
28014,0.6
28015,0.6
28016,0.9
28017,0.7
28018,0.8
28019,0.7
28020,0.7
28021,0.7
28022,0.7
28023,0.7
28024,0.5
28025,0.4
28026,0.5
28027,0.4
28028,0.4
28029,0.4
28030,0.4
28031,0.4
28032,0.9
28033,0.7
28034,0.8
28035,0.7
28036,0.7
28037,0.7
28038,0.7
28039,0.7
28040,0.8
28041,0.6
28042,0.7
28043,0.6
28044,0.6
28045,0.6
28046,0.6
28047,0.6
28048,0.6
28049,0.5
28050,0.6
28051,0.5
28052,0.5
28053,0.5
28054,0.5
28055,0.5
28056,0.9
28057,0.7
28058,0.8
28059,0.7
28060,0.7
28061,0.7
28062,0.7
28063,0.7
28064,0.9
28065,0.7
28066,0.8
28067,0.7
28068,0.7
28069,0.7
28070,0.7
28071,0.7
28072,0.1
28073,0.1
28074,0.1
28075,0.1
28076,0.1
28077,0.1
28078,0.1
28079,0.1
28080,0.1
28081,0.1
28082,0.1
28083,0.1
28084,0.1
28085,0.1
28086,0.1
28087,0.1
28088,0.1
28089,0.1
28090,0.1
28091,0.1
28092,0.1
28093,0.1
28094,0.1
28095,0.1
28096,0.1
28097,0.1
28098,0.1
28099,0.1
28100,0.1
28101,0.1
28102,0.1
28103,0.1
28104,0.1
28105,0.1
28106,0.1
28107,0.1
28108,0.1
28109,0.1
28110,0.1
28111,0.1
28112,0.1
28113,0.1
28114,0.1
28115,0.1
28116,0.1
28117,0.1
28118,0.1
28119,0.1
28120,0.1
28121,0.1
28122,0.1
28123,0.1
28124,0.1
28125,0.1
28126,0.1
28127,0.1
28128,0.1
28129,0.1
28130,0.1
28131,0.1
28132,0.1
28133,0.1
28134,0.1
28135,0.1
28136,0.1
28137,0.1
28138,0.1
28139,0.1
28140,0.1
28141,0.1
28142,0.1
28143,0.1
28144,0.1
28145,0.1
28146,0.1
28147,0.1
28148,0.1
28149,0.1
28150,0.1
28151,0.1
28152,0.1
28153,0.1
28154,0.1
28155,0.1
28156,0.1
28157,0.1
28158,0.1
28159,0.1
28160,0.1
28161,0.1
28162,0.1
28163,0.1
28164,0.1
28165,0.1
28166,0.1
28167,0.1
28168,0.1
28169,0.1
28170,0.1
28171,0.1
28172,0.1
28173,0.1
28174,0.1
28175,0.1
28176,0.1
28177,0.1
28178,0.1
28179,0.1
28180,0.1
28181,0.1
28182,0.1
28183,0.1
28184,0.1
28185,0.1
28186,0.1
28187,0.1
28188,0.1
28189,0.1
28190,0.1
28191,0.1
28192,0.1
28193,0.1
28194,0.1
28195,0.1
28196,0.1
28197,0.1
28198,0.1
28199,0.1
28200,0.1
28201,0.1
28202,0.1
28203,0.1
28204,0.1
28205,0.1
28206,0.1
28207,0.1
28208,0.1
28209,0.1
28210,0.1
28211,0.1
28212,0.1
28213,0.1
28214,0.1
28215,0.1
28216,0.1
28217,0.1
28218,0.1
28219,0.1
28220,0.1
28221,0.1
28222,0.1
28223,0.1
28224,0.1
28225,0.1
28226,0.1
28227,0.1
28228,0.1
28229,0.1
28230,0.1
28231,0.1
28232,0.1
28233,0.1
28234,0.1
28235,0.1
28236,0.1
28237,0.1
28238,0.1
28239,0.1
28240,0.1
28241,0.1
28242,0.1
28243,0.1
28244,0.1
28245,0.1
28246,0.1
28247,0.1
28248,0.1
28249,0.1
28250,0.1
28251,0.1
28252,0.1
28253,0.1
28254,0.1
28255,0.1
28256,0.1
28257,0.1
28258,0.1
28259,0.1
28260,0.1
28261,0.1
28262,0.1
28263,0.1
28264,0.1
28265,0.1
28266,0.1
28267,0.1
28268,0.1
28269,0.1
28270,0.1
28271,0.1
28272,0.1
28273,0.1
28274,0.1
28275,0.1
28276,0.1
28277,0.1
28278,0.1
28279,0.1
28280,0.1
28281,0.1
28282,0.1
28283,0.1
28284,0.1
28285,0.1
28286,0.1
28287,0.1
28288,0.1
28289,0.1
28290,0.1
28291,0.1
28292,0.1
28293,0.1
28294,0.1
28295,0.1
28296,0.1
28297,0.1
28298,0.1
28299,0.1
28300,0.1
28301,0.1
28302,0.1
28303,0.1
28304,0.1
28305,0.1
28306,0.1
28307,0.1
28308,0.1
28309,0.1
28310,0.1
28311,0.1
28312,0.1
28313,0.1
28314,0.1
28315,0.1
28316,0.1
28317,0.1
28318,0.1
28319,0.1
28320,0.1
28321,0.1
28322,0.1
28323,0.1
28324,0.1
28325,0.1
28326,0.1
28327,0.1
28328,0.1
28329,0.1
28330,0.1
28331,0.1
28332,0.1
28333,0.1
28334,0.1
28335,0.1
28336,0.1
28337,0.1
28338,0.1
28339,0.1
28340,0.1
28341,0.1
28342,0.1
28343,0.1
28344,0.1
28345,0.1
28346,0.1
28347,0.1
28348,0.1
28349,0.1
28350,0.1
28351,0.1
28352,0.1
28353,0.1
28354,0.1
28355,0.1
28356,0.1
28357,0.1
28358,0.1
28359,0.1
28360,0.1
28361,0.1
28362,0.1
28363,0.1
28364,0.1
28365,0.1
28366,0.1
28367,0.1
28368,0.1
28369,0.1
28370,0.1
28371,0.1
28372,0.1
28373,0.1
28374,0.1
28375,0.1
28376,0.1
28377,0.1
28378,0.1
28379,0.1
28380,0.1
28381,0.1
28382,0.1
28383,0.1
28384,0.1
28385,0.1
28386,0.1
28387,0.1
28388,0.1
28389,0.1
28390,0.1
28391,0.1
28392,0.1
28393,0.1
28394,0.1
28395,0.1
28396,0.1
28397,0.1
28398,0.1
28399,0.1
28400,0.1
28401,0.1
28402,0.1
28403,0.1
28404,0.1
28405,0.1
28406,0.1
28407,0.1
28408,0.1
28409,0.1
28410,0.1
28411,0.1
28412,0.1
28413,0.1
28414,0.1
28415,0.1
28416,0.1
28417,0.1
28418,0.1
28419,0.1
28420,0.1
28421,0.1
28422,0.1
28423,0.1
28424,0.2
28425,0.2
28426,0.2
28427,0.2
28428,0.2
28429,0.2
28430,0.2
28431,0.2
28432,0.1
28433,0.1
28434,0.1
28435,0.1
28436,0.1
28437,0.1
28438,0.1
28439,0.1
28440,0.1
28441,0.1
28442,0.1
28443,0.1
28444,0.1
28445,0.1
28446,0.1
28447,0.1
28448,0.1
28449,0.1
28450,0.1
28451,0.1
28452,0.1
28453,0.1
28454,0.1
28455,0.1
28456,0.1
28457,0.1
28458,0.1
28459,0.1
28460,0.1
28461,0.1
28462,0.1
28463,0.1
28464,0.1
28465,0.1
28466,0.1
28467,0.1
28468,0.1
28469,0.1
28470,0.1
28471,0.1
28472,0.1
28473,0.1
28474,0.1
28475,0.1
28476,0.1
28477,0.1
28478,0.1
28479,0.1
28480,0.1
28481,0.1
28482,0.1
28483,0.1
28484,0.1
28485,0.1
28486,0.1
28487,0.1
28488,0.1
28489,0.1
28490,0.1
28491,0.1
28492,0.1
28493,0.1
28494,0.1
28495,0.1
28496,0.1
28497,0.1
28498,0.1
28499,0.1
28500,0.1
28501,0.1
28502,0.1
28503,0.1
28504,0.1
28505,0.1
28506,0.1
28507,0.1
28508,0.1
28509,0.1
28510,0.1
28511,0.1
28512,0.1
28513,0.1
28514,0.1
28515,0.1
28516,0.1
28517,0.1
28518,0.1
28519,0.1
28520,0.1
28521,0.1
28522,0.1
28523,0.1
28524,0.1
28525,0.1
28526,0.1
28527,0.1
28528,0.1
28529,0.1
28530,0.1
28531,0.1
28532,0.1
28533,0.1
28534,0.1
28535,0.1
28536,0.1
28537,0.1
28538,0.1
28539,0.1
28540,0.1
28541,0.1
28542,0.1
28543,0.1
28544,0.1
28545,0.1
28546,0.1
28547,0.1
28548,0.1
28549,0.1
28550,0.1
28551,0.1
28552,0.1
28553,0.1
28554,0.1
28555,0.1
28556,0.1
28557,0.1
28558,0.1
28559,0.1
28560,0.1
28561,0.1
28562,0.1
28563,0.1
28564,0.1
28565,0.1
28566,0.1
28567,0.1
28568,0.1
28569,0.1
28570,0.1
28571,0.1
28572,0.1
28573,0.1
28574,0.1
28575,0.1
28576,0.1
28577,0.1
28578,0.1
28579,0.1
28580,0.1
28581,0.1
28582,0.1
28583,0.1
28584,0.1
28585,0.1
28586,0.1
28587,0.1
28588,0.1
28589,0.1
28590,0.1
28591,0.1
28592,0.1
28593,0.1
28594,0.1
28595,0.1
28596,0.1
28597,0.1
28598,0.1
28599,0.1
28600,0.1
28601,0.1
28602,0.1
28603,0.1
28604,0.1
28605,0.1
28606,0.1
28607,0.1
28608,0.1
28609,0.1
28610,0.1
28611,0.1
28612,0.1
28613,0.1
28614,0.1
28615,0.1
28616,0.1
28617,0.1
28618,0.1
28619,0.1
28620,0.1
28621,0.1
28622,0.1
28623,0.1
28624,0.1
28625,0.1
28626,0.1
28627,0.1
28628,0.1
28629,0.1
28630,0.1
28631,0.1
28632,0.1
28633,0.1
28634,0.1
28635,0.1
28636,0.1
28637,0.1
28638,0.1
28639,0.1
28640,0.1
28641,0.1
28642,0.1
28643,0.1
28644,0.1
28645,0.1
28646,0.1
28647,0.1
28648,0.1
28649,0.1
28650,0.1
28651,0.1
28652,0.1
28653,0.1
28654,0.1
28655,0.1
28656,0.1
28657,0.1
28658,0.1
28659,0.1
28660,0.1
28661,0.1
28662,0.1
28663,0.1
28664,0.1
28665,0.1
28666,0.1
28667,0.1
28668,0.1
28669,0.1
28670,0.1
28671,0.1
28672,0.1
28673,0.1
28674,0.1
28675,0.1
28676,0.1
28677,0.1
28678,0.1
28679,0.1
28680,0.1
28681,0.1
28682,0.1
28683,0.1
28684,0.1
28685,0.1
28686,0.1
28687,0.1
28688,0.1
28689,0.1
28690,0.1
28691,0.1
28692,0.1
28693,0.1
28694,0.1
28695,0.1
28696,0.1
28697,0.1
28698,0.1
28699,0.1
28700,0.1
28701,0.1
28702,0.1
28703,0.1
28704,0.1
28705,0.1
28706,0.1
28707,0.1
28708,0.1
28709,0.1
28710,0.1
28711,0.1
28712,0.1
28713,0.1
28714,0.1
28715,0.1
28716,0.1
28717,0.1
28718,0.1
28719,0.1
28720,0.1
28721,0.1
28722,0.1
28723,0.1
28724,0.1
28725,0.1
28726,0.1
28727,0.1
28728,0.1
28729,0.1
28730,0.1
28731,0.1
28732,0.1
28733,0.1
28734,0.1
28735,0.1
28736,0.1
28737,0.1
28738,0.1
28739,0.1
28740,0.1
28741,0.1
28742,0.1
28743,0.1
28744,0.1
28745,0.1
28746,0.1
28747,0.1
28748,0.1
28749,0.1
28750,0.1
28751,0.1
28752,0.1
28753,0.1
28754,0.1
28755,0.1
28756,0.1
28757,0.1
28758,0.1
28759,0.1
28760,0.1
28761,0.1
28762,0.1
28763,0.1
28764,0.1
28765,0.1
28766,0.1
28767,0.1
28768,0.1
28769,0.1
28770,0.1
28771,0.1
28772,0.1
28773,0.1
28774,0.1
28775,0.1
28776,0.1
28777,0.1
28778,0.1
28779,0.1
28780,0.1
28781,0.1
28782,0.1
28783,0.1
28784,0.1
28785,0.1
28786,0.1
28787,0.1
28788,0.1
28789,0.1
28790,0.1
28791,0.1
28792,0.1
28793,0.1
28794,0.1
28795,0.1
28796,0.1
28797,0.1
28798,0.1
28799,0.1
28800,0.1
28801,0.1
28802,0.1
28803,0.1
28804,0.1
28805,0.1
28806,0.1
28807,0.1
28808,0.1
28809,0.1
28810,0.1
28811,0.1
28812,0.1
28813,0.1
28814,0.1
28815,0.1
28816,0.1
28817,0.1
28818,0.1
28819,0.1
28820,0.1
28821,0.1
28822,0.1
28823,0.1
28824,0.1
28825,0.1
28826,0.1
28827,0.1
28828,0.1
28829,0.1
28830,0.1
28831,0.1
28832,0.1
28833,0.1
28834,0.1
28835,0.1
28836,0.1
28837,0.1
28838,0.1
28839,0.1
28840,0.1
28841,0.1
28842,0.1
28843,0.1
28844,0.1
28845,0.1
28846,0.1
28847,0.1
28848,0.1
28849,0.1
28850,0.1
28851,0.1
28852,0.1
28853,0.1
28854,0.1
28855,0.1
28856,0.1
28857,0.1
28858,0.1
28859,0.1
28860,0.1
28861,0.1
28862,0.1
28863,0.1
28864,0.1
28865,0.1
28866,0.1
28867,0.1
28868,0.1
28869,0.1
28870,0.1
28871,0.1
28872,0.1
28873,0.1
28874,0.1
28875,0.1
28876,0.1
28877,0.1
28878,0.1
28879,0.1
28880,0.1
28881,0.1
28882,0.1
28883,0.1
28884,0.1
28885,0.1
28886,0.1
28887,0.1
28888,0.1
28889,0.1
28890,0.1
28891,0.1
28892,0.1
28893,0.1
28894,0.1
28895,0.1
28896,0.1
28897,0.1
28898,0.1
28899,0.1
28900,0.1
28901,0.1
28902,0.1
28903,0.1
28904,0.1
28905,0.1
28906,0.1
28907,0.1
28908,0.1
28909,0.1
28910,0.1
28911,0.1
28912,0.1
28913,0.1
28914,0.1
28915,0.1
28916,0.1
28917,0.1
28918,0.1
28919,0.1
28920,0.1
28921,0.1
28922,0.1
28923,0.1
28924,0.1
28925,0.1
28926,0.1
28927,0.1
28928,0.1
28929,0.1
28930,0.1
28931,0.1
28932,0.1
28933,0.1
28934,0.1
28935,0.1
28936,0.1
28937,0.1
28938,0.1
28939,0.1
28940,0.1
28941,0.1
28942,0.1
28943,0.1
28944,0.1
28945,0.1
28946,0.1
28947,0.1
28948,0.1
28949,0.1
28950,0.1
28951,0.1
28952,0.1
28953,0.1
28954,0.1
28955,0.1
28956,0.1
28957,0.1
28958,0.1
28959,0.1
28960,0.1
28961,0.1
28962,0.1
28963,0.1
28964,0.1
28965,0.1
28966,0.1
28967,0.1
28968,0.1
28969,0.1
28970,0.1
28971,0.1
28972,0.1
28973,0.1
28974,0.1
28975,0.1
28976,0.1
28977,0.1
28978,0.1
28979,0.1
28980,0.1
28981,0.1
28982,0.1
28983,0.1
28984,0.1
28985,0.1
28986,0.1
28987,0.1
28988,0.1
28989,0.1
28990,0.1
28991,0.1
28992,0.1
28993,0.1
28994,0.1
28995,0.1
28996,0.1
28997,0.1
28998,0.1
28999,0.1
29000,0.1
29001,0.1
29002,0.1
29003,0.1
29004,0.1
29005,0.1
29006,0.1
29007,0.1
29008,0.1
29009,0.1
29010,0.1
29011,0.1
29012,0.1
29013,0.1
29014,0.1
29015,0.1
29016,0.1
29017,0.1
29018,0.1
29019,0.1
29020,0.1
29021,0.1
29022,0.1
29023,0.1
29024,0.1
29025,0.1
29026,0.1
29027,0.1
29028,0.1
29029,0.1
29030,0.1
29031,0.1
29032,0.1
29033,0.1
29034,0.1
29035,0.1
29036,0.1
29037,0.1
29038,0.1
29039,0.1
29040,0.1
29041,0.1
29042,0.1
29043,0.1
29044,0.1
29045,0.1
29046,0.1
29047,0.1
29048,0.1
29049,0.1
29050,0.1
29051,0.1
29052,0.1
29053,0.1
29054,0.1
29055,0.1
29056,0.1
29057,0.1
29058,0.1
29059,0.1
29060,0.1
29061,0.1
29062,0.1
29063,0.1
29064,0.1
29065,0.1
29066,0.1
29067,0.1
29068,0.1
29069,0.1
29070,0.1
29071,0.1
29072,0.1
29073,0.1
29074,0.1
29075,0.1
29076,0.1
29077,0.1
29078,0.1
29079,0.1
29080,0.1
29081,0.1
29082,0.1
29083,0.1
29084,0.1
29085,0.1
29086,0.1
29087,0.1
29088,0.1
29089,0.1
29090,0.1
29091,0.1
29092,0.1
29093,0.1
29094,0.1
29095,0.1
29096,0.1
29097,0.1
29098,0.1
29099,0.1
29100,0.1
29101,0.1
29102,0.1
29103,0.1
29104,0.1
29105,0.1
29106,0.1
29107,0.1
29108,0.1
29109,0.1
29110,0.1
29111,0.1
29112,0.1
29113,0.1
29114,0.1
29115,0.1
29116,0.1
29117,0.1
29118,0.1
29119,0.1
29120,0.1
29121,0.1
29122,0.1
29123,0.1
29124,0.1
29125,0.1
29126,0.1
29127,0.1
29128,0.1
29129,0.1
29130,0.1
29131,0.1
29132,0.1
29133,0.1
29134,0.1
29135,0.1
29136,0.1
29137,0.1
29138,0.1
29139,0.1
29140,0.1
29141,0.1
29142,0.1
29143,0.1
29144,0.1
29145,0.1
29146,0.1
29147,0.1
29148,0.1
29149,0.1
29150,0.1
29151,0.1
29152,0.1
29153,0.1
29154,0.1
29155,0.1
29156,0.1
29157,0.1
29158,0.1
29159,0.1
29160,0.1
29161,0.1
29162,0.1
29163,0.1
29164,0.1
29165,0.1
29166,0.1
29167,0.1
29168,0.1
29169,0.1
29170,0.1
29171,0.1
29172,0.1
29173,0.1
29174,0.1
29175,0.1
29176,0.1
29177,0.1
29178,0.1
29179,0.1
29180,0.1
29181,0.1
29182,0.1
29183,0.1
29184,0.1
29185,0.1
29186,0.1
29187,0.1
29188,0.1
29189,0.1
29190,0.1
29191,0.1
29192,0.1
29193,0.1
29194,0.1
29195,0.2
29196,0.2
29197,0.2
29198,0.2
29199,0.2
29200,0.2
29201,0.2
29202,0.2
29203,0.1
29204,0.1
29205,0.1
29206,0.1
29207,0.1
29208,0.1
29209,0.1
29210,0.1
29211,0.1
29212,0.1
29213,0.1
29214,0.1
29215,0.1
29216,0.1
29217,0.1
29218,0.1
29219,0.1
29220,0.1
29221,0.1
29222,0.1
29223,0.1
29224,0.1
29225,0.1
29226,0.1
29227,0.1
29228,0.1
29229,0.1
29230,0.1
29231,0.1
29232,0.1
29233,0.1
29234,0.1
29235,0.1
29236,0.1
29237,0.1
29238,0.1
29239,0.1
29240,0.1
29241,0.1
29242,0.1
29243,0.1
29244,0.1
29245,0.1
29246,0.1
29247,0.1
29248,0.1
29249,0.1
29250,0.1
29251,0.1
29252,0.1
29253,0.1
29254,0.1
29255,0.1
29256,0.1
29257,0.1
29258,0.1
29259,0.1
29260,0.1
29261,0.1
29262,0.1
29263,0.1
29264,0.1
29265,0.1
29266,0.1
29267,0.1
29268,0.1
29269,0.1
29270,0.1
29271,0.1
29272,0.1
29273,0.1
29274,0.1
29275,0.1
29276,0.1
29277,0.1
29278,0.1
29279,0.1
29280,0.1
29281,0.1
29282,0.1
29283,0.5
29284,0.5
29285,0.5
29286,0.5
29287,0.5
29288,0.5
29289,0.5
29290,0.5
29291,0.5
29292,0.5
29293,0.5
29294,0.5
29295,0.5
29296,0.5
29297,0.5
29298,0.5
29299,0.5
29300,0.5
29301,0.5
29302,0.5
29303,0.5
29304,0.5
29305,0.5
29306,0.5
29307,0.4
29308,0.4
29309,0.4
29310,0.4
29311,0.4
29312,0.4
29313,0.4
29314,0.4
29315,0.4
29316,0.4
29317,0.4
29318,0.4
29319,0.4
29320,0.4
29321,0.4
29322,0.4
29323,0.4
29324,0.4
29325,0.4
29326,0.4
29327,0.4
29328,0.4
29329,0.4
29330,0.4
29331,0.4
29332,0.4
29333,0.4
29334,0.4
29335,0.4
29336,0.4
29337,0.4
29338,0.4
29339,0.4
29340,0.4
29341,0.4
29342,0.4
29343,0.4
29344,0.4
29345,0.4
29346,0.4
29347,0.4
29348,0.4
29349,0.4
29350,0.4
29351,0.4
29352,0.4
29353,0.4
29354,0.4
29355,0.4
29356,0.4
29357,0.4
29358,0.4
29359,0.4
29360,0.4
29361,0.4
29362,0.4
29363,0.4
29364,0.4
29365,0.4
29366,0.4
29367,0.4
29368,0.4
29369,0.4
29370,0.4
29371,0.4
29372,0.4
29373,0.4
29374,0.4
29375,0.4
29376,0.4
29377,0.4
29378,0.4
29379,0.4
29380,0.4
29381,0.4
29382,0.4
29383,0.4
29384,0.4
29385,0.4
29386,0.4
29387,0.4
29388,0.4
29389,0.4
29390,0.4
29391,0.4
29392,0.4
29393,0.4
29394,0.4
29395,0.5
29396,0.5
29397,0.5
29398,0.5
29399,0.5
29400,0.5
29401,0.5
29402,0.5
29403,0.4
29404,0.4
29405,0.4
29406,0.4
29407,0.4
29408,0.4
29409,0.4
29410,0.4
29411,0.5
29412,0.5
29413,0.5
29414,0.5
29415,0.5
29416,0.5
29417,0.5
29418,0.5
29419,0.4
29420,0.4
29421,0.4
29422,0.4
29423,0.4
29424,0.4
29425,0.4
29426,0.4
29427,0.5
29428,0.5
29429,0.5
29430,0.5
29431,0.5
29432,0.5
29433,0.5
29434,0.5
29435,0.5
29436,0.5
29437,0.5
29438,0.5
29439,0.5
29440,0.5
29441,0.5
29442,0.5
29443,0.5
29444,0.5
29445,0.5
29446,0.5
29447,0.5
29448,0.5
29449,0.5
29450,0.5
29451,0.4
29452,0.4
29453,0.4
29454,0.4
29455,0.4
29456,0.4
29457,0.4
29458,0.4
29459,0.4
29460,0.4
29461,0.4
29462,0.4
29463,0.4
29464,0.4
29465,0.4
29466,0.4
29467,0.4
29468,0.4
29469,0.4
29470,0.4
29471,0.4
29472,0.4
29473,0.4
29474,0.4
29475,0.5
29476,0.5
29477,0.5
29478,0.5
29479,0.5
29480,0.5
29481,0.5
29482,0.5
29483,0.4
29484,0.4
29485,0.4
29486,0.4
29487,0.4
29488,0.4
29489,0.4
29490,0.4
29491,0.4
29492,0.4
29493,0.4
29494,0.4
29495,0.4
29496,0.4
29497,0.4
29498,0.4
29499,0.4
29500,0.4
29501,0.4
29502,0.4
29503,0.4
29504,0.4
29505,0.4
29506,0.4
29507,0.4
29508,0.4
29509,0.4
29510,0.4
29511,0.4
29512,0.4
29513,0.4
29514,0.4
29515,0.4
29516,0.4
29517,0.4
29518,0.4
29519,0.4
29520,0.4
29521,0.4
29522,0.4
29523,0.5
29524,0.5
29525,0.5
29526,0.5
29527,0.5
29528,0.5
29529,0.5
29530,0.5
29531,0.5
29532,0.5
29533,0.5
29534,0.5
29535,0.5
29536,0.5
29537,0.5
29538,0.5
29539,0.4
29540,0.4
29541,0.4
29542,0.4
29543,0.4
29544,0.4
29545,0.4
29546,0.4
29547,0.4
29548,0.4
29549,0.4
29550,0.4
29551,0.4
29552,0.4
29553,0.4
29554,0.4
29555,0.4
29556,0.4
29557,0.4
29558,0.4
29559,0.4
29560,0.4
29561,0.4
29562,0.4
29563,0.4
29564,0.4
29565,0.4
29566,0.4
29567,0.4
29568,0.4
29569,0.4
29570,0.4
29571,0.4
29572,0.4
29573,0.4
29574,0.4
29575,0.4
29576,0.4
29577,0.4
29578,0.4
29579,0.5
29580,0.5
29581,0.5
29582,0.5
29583,0.5
29584,0.5
29585,0.5
29586,0.5
29587,0.4
29588,0.4
29589,0.4
29590,0.4
29591,0.4
29592,0.4
29593,0.4
29594,0.4
29595,0.4
29596,0.5
29597,0.5
29598,0.5
29599,0.5
29600,0.5
29601,0.5
29602,0.5
29603,0.5
29604,0.4
29605,0.4
29606,0.4
29607,0.4
29608,0.4
29609,0.4
29610,0.4
29611,0.4
29612,0.4
29613,0.4
29614,0.4
29615,0.4
29616,0.4
29617,0.4
29618,0.4
29619,0.4
29620,0.4
29621,0.4
29622,0.4
29623,0.4
29624,0.4
29625,0.4
29626,0.4
29627,0.4
29628,0.4
29629,0.4
29630,0.4
29631,0.4
29632,0.4
29633,0.4
29634,0.4
29635,0.4
29636,0.5
29637,0.5
29638,0.5
29639,0.5
29640,0.5
29641,0.5
29642,0.5
29643,0.5
29644,0.5
29645,0.5
29646,0.5
29647,0.5
29648,0.5
29649,0.5
29650,0.5
29651,0.5
29652,0.5
29653,0.5
29654,0.5
29655,0.5
29656,0.5
29657,0.5
29658,0.5
29659,0.5
29660,0.5
29661,0.5
29662,0.5
29663,0.5
29664,0.5
29665,0.5
29666,0.5
29667,0.5
29668,0.4
29669,0.4
29670,0.4
29671,0.4
29672,0.4
29673,0.4
29674,0.4
29675,0.4
29676,0.4
29677,0.4
29678,0.4
29679,0.4
29680,0.4
29681,0.4
29682,0.4
29683,0.4
29684,0.5
29685,0.5
29686,0.5
29687,0.5
29688,0.5
29689,0.5
29690,0.5
29691,0.5
29692,0.4
29693,0.4
29694,0.4
29695,0.4
29696,0.4
29697,0.4
29698,0.4
29699,0.4
29700,0.4
29701,0.4
29702,0.4
29703,0.4
29704,0.4
